uid,namedLocation,domainID,siteID,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,plotID,subplotID,endDate,boutNumber,samplingProtocolVersion,divDataType,targetTaxaPresent,otherVariablesPresent,taxonID,scientificName,taxonRank,family,nativeStatusCode,identificationQualifier,taxonIDRemarks,morphospeciesID,morphospeciesIDRemarks,identificationReferences,otherVariables,percentCover,heightPlantOver300cm,heightPlantSpecies,remarks,measuredBy,recordedBy
"2668cb37-c856-4bfe-a114-691d31ac4ba4","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAAN","Vaccinium angustifolium Aiton","species","Ericaceae","N",,,,,,,6.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"b30af208-0275-4771-ac00-1c2189ab1fe2","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"bf8a6039-2d3c-4913-aec4-a6d989a7e05f","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","BELE","Betula lenta L.","species","Betulaceae","N",,,,,,,10.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"f46c627c-f30c-4565-b85e-d56977923832","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"5f797f93-5eba-4403-ba54-23daf5ec0ce8","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"1897e0a2-f3b4-4f2f-a0a2-3bc1a42ea95d","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"36cc7371-fbcd-4664-8e06-0c342f482f43","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"e9d049fc-7025-4ac1-8c3b-920cfb787c49","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,4.00,"Y",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"cc2e30e1-a5a2-4a78-bccf-d5e35a6c304c","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",90.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"a706d3b6-c6e6-432f-816f-f4ee5ac5491f","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,15.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"32e23f08-3dbc-460f-be45-128f80b77dfd","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"9f6fa109-2b28-4677-aa9b-35cd562bf7a6","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",90.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"abc85d82-77df-4131-9041-fda50d746b3b","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QURU","Quercus rubra L.","species","Fagaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"d0469f41-644e-448f-b809-ba793a87d7f2","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,2.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"5f8c4af9-8241-4c90-8add-49fd192d36c4","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QUAL","Quercus alba L.","species","Fagaceae","N",,,,,,,1.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"29ac9eeb-3e5a-4d02-90a2-7bc8f11d1e97","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"4168733a-6abc-447a-83c2-3992407a4f01","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"4a79b653-a93d-4eae-b8f4-2a61bd54dd90","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",1.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"9de2ded7-b1ab-4cdf-89bc-b86249af9655","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","32.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,0.50,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"47391f31-9852-4f71-b7f8-7739a52f0a46","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","40.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",84.00,,,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"a9cb4092-c9d3-4acd-84b0-7567bd554de0","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","40.3.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,3.00,"N",,,"XdV86USKkiYZfb6rmwpnK/f2Yah5qnQO","BlMwct01jY+JetaDdxwqsphNvHcQdgv8bCEDK06lkUk="
"a9abd413-26ba-4a3a-9479-40e4d8ffb45c","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"b0216534-5eba-46c2-abad-7bea6cdbf6fc","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",6.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"565e4b86-acf7-4274-8c72-a6371a01ba0b","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QUAL","Quercus alba L.","species","Fagaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f5face33-71bf-4c74-a61d-a80a72030ce3","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"33f7e2a4-05a4-41da-bc86-d6daaac8a183","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",4.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"d19a3879-e5cc-41a0-b775-0e826a93ecb4","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",68.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"ec266e30-b3b7-457b-84e8-04ae919bd1bd","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QURU","Quercus rubra L.","species","Fagaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"27f515c2-2397-4baa-a07c-3675178a010f","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"ecc7cc73-8b40-4d88-a8a6-ae45723ba994","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",6.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"442fbbc2-1c79-40b2-ba00-a0aea5927f5f","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","RUBUS","Rubus sp.","genus","Rosaceae","UNK",,"Seedling",,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"b2d2042e-7786-4ea0-b0fc-90897827ae9a","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GAPR2","Gaultheria procumbens L.","species","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"a6511b1d-d1b8-4d39-88e2-fe8fa2388400","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","TRBOB","Trientalis borealis Raf. ssp. borealis","subspecies","Primulaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"2fa98f5b-a830-4401-9ce8-d245a4c56ad1","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"moss",9.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"7c6ed8a4-f802-49c2-8d71-14c36f683eb0","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ARNU2","Aralia nudicaulis L.","species","Araliaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"12194df5-3828-40af-a767-391c91edfadd","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"1f27f11d-b3f9-44a8-b50c-64bb9c7754e9","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"rock",5.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"33b06169-ccfe-465f-90ad-812fe8d73738","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"fe408b80-df82-4e71-baf1-462643125f92","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","KALMI","Kalmia sp.","genus","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f8ee8a4a-4861-4bb8-8aa2-65a82d38bbb2","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","ACRU","Acer rubrum L.","species","Aceraceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"671bea17-9ff4-47c4-9394-b03eb3a8c95d","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",7.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"68a0f265-809a-412f-8231-a3b95f7d6b7d","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",84.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"8ca77a34-e6c0-424e-98eb-97bbdfb0c9c1","HARV_002.basePlot.div","D01","HARV",42.478578,-72.259572,"WGS84",20.20,192.6,0.3,"HARV_002","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",14.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f7d81394-6b5a-415f-8f2d-6831020e0dc4","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","VAPA4","Vaccinium pallidum Aiton","species","Ericaceae","N",,,,,,,1.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"c0da8429-c841-455a-b810-ee97e77ea9bc","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",99.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"de097cac-4481-4bee-912f-6f2126d683f8","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"lichen",0.50,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"1899af80-acc8-4b01-ac84-9e57529042d2","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",99.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"9bc48a3e-7d08-49c0-873c-9660d0b7d0aa","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f756f281-ceb7-446d-984f-9ff6c498e331","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"9977aaf1-14b6-4806-9569-4da3069eea7f","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.4.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,8.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"e55e7db7-da38-4487-b3fb-be814f766d83","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"standingDead",0.50,,,"Woody","XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"6cf362e7-757f-4afa-bf7a-9522ad17c2c5","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,6.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"24977bc7-a640-4de6-9c37-f18c3516f06c","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","GABA","Gaylussacia baccata (Wangenh.) K. Koch","species","Ericaceae","N",,,,,,,3.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f03bdcda-d375-4a89-aa29-91631db054d9","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","LYCOP2","Lycopodium sp.","genus","Lycopodiaceae","N",,,,,,,6.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"86932c2d-ec22-4f0d-9758-ae652c45b910","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.4.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"wood",10.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"f71dbb93-868e-406f-a18f-3b6244d321a9","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.1.1","2017-07-05",1,"NEON.DOC.014042vG","otherVariables","Y","Y",,,,,,,,,,,"litter",98.00,,,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"c83e559b-0b2a-46bc-ab98-b56ddfccee24","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","31.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","CAREX","Carex sp.","genus","Cyperaceae","UNK",,,,,,,0.50,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
"fe0593fc-5e78-4fda-910a-2dcc0adebd64","HARV_017.basePlot.div","D01","HARV",42.481752,-72.267093,"WGS84",20.15,225.8,0.2,"HARV_017","41.1.1","2017-07-05",1,"NEON.DOC.014042vG","plantSpecies","Y","Y","QUVE","Quercus velutina Lam.","species","Fagaceae","N",,,,,,,2.00,"N",,,"XVpAZvFTV5+SRUEkcK8K7LUOF15VuEMc","SAwHV/vuYkxX2df/5BVlgyZfU0GvlLzZfT4p0tvpCoA="
